date,store_nbr,sales
2013-04-19,7,8170.841
2013-04-19,8,9980.187996
2013-04-19,9,7602.269
2013-04-19,10,3455.82
2013-04-19,11,9442.87596
2013-04-19,12,4316.473
2013-04-19,13,3908.95
2013-04-19,14,4698.009
2013-04-19,15,3956.272995
2013-04-19,16,4341.954
2013-04-19,17,4703.711
2013-04-19,18,3595.344999
2013-04-19,19,3882.279
2013-04-19,20,0.0
2013-04-19,21,0.0
2013-04-19,22,0.0
2013-04-19,23,4440.57402
2013-04-19,24,10267.00101
2013-04-19,25,5760.632002
2013-04-19,26,3523.7870000000003
2013-04-19,27,5456.94098
2013-04-19,28,4386.319
2013-04-19,29,0.0
2013-04-19,30,2602.2
2013-04-19,31,5142.513
2013-04-19,32,2977.15
2013-04-19,33,4466.258
2013-04-19,34,8313.409
2013-04-19,35,2127.167001
2013-04-19,36,0.0
2013-04-19,37,5993.862
2013-04-19,38,5643.014
2013-04-19,39,5696.410002
2013-04-19,40,4774.461
2013-04-19,41,3129.907006
2013-04-19,42,0.0
2013-04-19,43,4979.038
2013-04-19,44,18418.77102
2013-04-19,45,15938.479000000001
2013-04-19,46,12055.309000000001
2013-04-19,47,13873.88498
2013-04-19,48,9738.974
2013-04-19,49,8623.12301
2013-04-19,50,9865.768
2013-04-19,51,12077.359
2013-04-19,52,0.0
2013-04-19,53,0.0
2013-04-19,54,3227.358999
2013-04-20,1,5759.571
2013-04-20,2,9397.17401
2013-04-20,3,21155.43104
2013-04-20,4,8340.108
2013-04-20,5,7518.6939999999995
2013-04-20,6,11558.184
2013-04-20,7,9085.876
2013-04-20,8,14734.731020000001
2013-04-20,9,13750.934
2013-04-20,10,5207.702
2013-04-20,11,12950.904
2013-04-20,12,5682.079
2013-04-20,13,6724.501
2013-04-20,14,6294.636
2013-04-20,15,5864.4619999999995
2013-04-20,16,6299.804
2013-04-20,17,8521.863
2013-04-20,18,6356.856
2013-04-20,19,7566.406
2013-04-20,20,0.0
2013-04-20,21,0.0
2013-04-20,22,0.0
2013-04-20,23,6268.699
2013-04-20,24,12055.407
2013-04-20,25,7496.614
2013-04-20,26,4485.89398
2013-04-20,27,7121.823
2013-04-20,28,7578.969996
2013-04-20,29,0.0
2013-04-20,30,3559.962
2013-04-20,31,7091.605004
2013-04-20,32,2836.117
2013-04-20,33,6285.846
2013-04-20,34,9181.29499
2013-04-20,35,3059.486005
2013-04-20,36,0.0
2013-04-20,37,9695.68301
2013-04-20,38,9756.75599
2013-04-20,39,8962.982
2013-04-20,40,5555.611998
2013-04-20,41,4545.282
2013-04-20,42,0.0
2013-04-20,43,4883.972
2013-04-20,44,31940.41297
2013-04-20,45,24946.01403
2013-04-20,46,21556.11301
2013-04-20,47,21651.380999999998
2013-04-20,48,18921.851
2013-04-20,49,13523.772
2013-04-20,50,14938.946
2013-04-20,51,14653.22299
2013-04-20,52,0.0
2013-04-20,53,0.0
2013-04-20,54,4561.204
2013-04-21,1,2449.2799999999997
2013-04-21,2,9775.913
2013-04-21,3,23574.536
2013-04-21,4,10334.226999999999
2013-04-21,5,7655.817
2013-04-21,6,15073.002
2013-04-21,7,9211.71
2013-04-21,8,14651.879004
2013-04-21,9,16553.43397
2013-04-21,10,6084.15201
2013-04-21,11,14114.934
2013-04-21,12,4755.486
2013-04-21,13,4268.545
2013-04-21,14,4152.296
2013-04-21,15,4792.262
2013-04-21,16,6101.664
2013-04-21,17,8642.041
2013-04-21,18,8532.235
2013-04-21,19,5140.918
2013-04-21,20,0.0
2013-04-21,21,0.0
2013-04-21,22,0.0
2013-04-21,23,5335.342
2013-04-21,24,9248.12399
2013-04-21,25,3523.20001
2013-04-21,26,5129.946
2013-04-21,27,8612.045004
2013-04-21,28,7717.305968000001
2013-04-21,29,0.0
2013-04-21,30,2818.522
2013-04-21,31,8425.362001
2013-04-21,32,2925.025
2013-04-21,33,6126.696
2013-04-21,34,8089.341
2013-04-21,35,2653.989
2013-04-21,36,0.0
2013-04-21,37,7722.25902
2013-04-21,38,9511.288
2013-04-21,39,9956.984
2013-04-21,40,5790.558
2013-04-21,41,6455.517
2013-04-21,42,0.0
2013-04-21,43,4894.473
2013-04-21,44,34169.373
2013-04-21,45,29890.33
2013-04-21,46,26966.8731
2013-04-21,47,27412.49799
2013-04-21,48,25330.701
2013-04-21,49,15631.391020000001
2013-04-21,50,15411.289
2013-04-21,51,14206.996000000001
2013-04-21,52,0.0
2013-04-21,53,0.0
2013-04-21,54,5901.273
2013-04-22,1,5504.771
2013-04-22,2,7047.772
2013-04-22,3,15323.494
2013-04-22,4,6066.549011
2013-04-22,5,6319.16301
2013-04-22,6,8614.56
2013-04-22,7,9088.51999
2013-04-22,8,9709.89
2013-04-22,9,10351.66902
2013-04-22,10,4712.336
2013-04-22,11,10006.85198
2013-04-22,12,4289.686
2013-04-22,13,4680.891
2013-04-22,14,5827.472
2013-04-22,15,5478.438
2013-04-22,16,5369.574
2013-04-22,17,6384.68298
2013-04-22,18,5198.071
2013-04-22,19,4014.736
2013-04-22,20,0.0
2013-04-22,21,0.0
2013-04-22,22,0.0
2013-04-22,23,5728.236
2013-04-22,24,8695.62198
2013-04-22,25,3160.782
2013-04-22,26,3066.779
2013-04-22,27,5373.695012
2013-04-22,28,4627.18
2013-04-22,29,0.0
2013-04-22,30,2842.965
2013-04-22,31,5141.202
2013-04-22,32,2188.608
2013-04-22,33,5355.981
2013-04-22,34,7388.059
2013-04-22,35,2176.244999
2013-04-22,36,0.0
2013-04-22,37,7088.001
2013-04-22,38,6064.528996
2013-04-22,39,6318.964004
2013-04-22,40,5539.282
2013-04-22,41,3011.724
2013-04-22,42,0.0
2013-04-22,43,5240.821
2013-04-22,44,17595.709
2013-04-22,45,16395.014
2013-04-22,46,13045.108
2013-04-22,47,14316.523
2013-04-22,48,10689.479
2013-04-22,49,9217.073
2013-04-22,50,9696.014004
2013-04-22,51,10620.496
2013-04-22,52,0.0
2013-04-22,53,0.0
2013-04-22,54,4313.103
2013-04-23,1,5085.243
2013-04-23,2,6866.076
2013-04-23,3,13149.81797
2013-04-23,4,5808.918
2013-04-23,5,5892.8049995
2013-04-23,6,7401.404
2013-04-23,7,7252.91199
2013-04-23,8,8270.561
2013-04-23,9,8123.004
2013-04-23,10,4395.275
2013-04-23,11,10236.973
2013-04-23,12,3980.054
2013-04-23,13,3979.525
2013-04-23,14,4932.657
2013-04-23,15,4861.268998
2013-04-23,16,4850.737004
2013-04-23,17,5372.751
2013-04-23,18,5130.754
2013-04-23,19,3547.680992
2013-04-23,20,0.0
2013-04-23,21,0.0
2013-04-23,22,0.0
2013-04-23,23,4736.5830000000005
2013-04-23,24,8823.648
2013-04-23,25,2856.016
2013-04-23,26,2875.771
2013-04-23,27,4880.811002
2013-04-23,28,4173.4220000000005
2013-04-23,29,0.0
2013-04-23,30,2070.156
2013-04-23,31,5263.991
2013-04-23,32,2198.458
2013-04-23,33,4883.744
2013-04-23,34,6550.013
2013-04-23,35,1888.118
2013-04-23,36,0.0
2013-04-23,37,6130.5869999999995
2013-04-23,38,4890.78999
2013-04-23,39,8723.006
2013-04-23,40,4331.214
2013-04-23,41,4194.285007
2013-04-23,42,0.0
2013-04-23,43,5290.48799
2013-04-23,44,19494.95396
2013-04-23,45,12447.175
2013-04-23,46,13100.771
2013-04-23,47,12832.83902
2013-04-23,48,9386.650001
2013-04-23,49,7499.53502
2013-04-23,50,9643.679
2013-04-23,51,10415.164999999999
2013-04-23,52,0.0
2013-04-23,53,0.0
2013-04-23,54,3377.547
2013-04-24,1,7112.197
2013-04-24,2,6863.098
2013-04-24,3,14885.812
2013-04-24,4,6284.12501
2013-04-24,5,6384.15
2013-04-24,6,8131.373
2013-04-24,7,9114.681
2013-04-24,8,9371.72
2013-04-24,9,7849.834001
2013-04-24,10,3638.367
2013-04-24,11,8747.445
2013-04-24,12,3953.382
2013-04-24,13,3218.517002
2013-04-24,14,4145.94
2013-04-24,15,4019.071
2013-04-24,16,4046.202
2013-04-24,17,5365.115999
2013-04-24,18,3919.507
2013-04-24,19,4413.691004
2013-04-24,20,0.0
2013-04-24,21,0.0
2013-04-24,22,0.0
2013-04-24,23,6387.599999999999
2013-04-24,24,9959.508978
2013-04-24,25,3647.37399
2013-04-24,26,2605.888
2013-04-24,27,5341.37
2013-04-24,28,3757.867996
2013-04-24,29,0.0
2013-04-24,30,2088.795
2013-04-24,31,4447.650000000001
2013-04-24,32,1977.409
2013-04-24,33,4625.845004
2013-04-24,34,6166.206
2013-04-24,35,1549.517
2013-04-24,36,0.0
2013-04-24,37,7045.661
2013-04-24,38,5869.424
2013-04-24,39,6623.103002
2013-04-24,40,3767.193
2013-04-24,41,3416.302
2013-04-24,42,0.0
2013-04-24,43,4000.50099
2013-04-24,44,21656.471996
2013-04-24,45,15059.85397
2013-04-24,46,12688.551
2013-04-24,47,13970.819
2013-04-24,48,9274.777
2013-04-24,49,9140.014983000001
2013-04-24,50,10029.542
2013-04-24,51,11353.943
2013-04-24,52,0.0
2013-04-24,53,0.0
2013-04-24,54,2639.769
2013-04-25,1,4722.563002
2013-04-25,2,5361.617
2013-04-25,3,13569.897
2013-04-25,4,5283.98202
2013-04-25,5,4606.495
2013-04-25,6,6226.616
2013-04-25,7,7568.1359999999995
2013-04-25,8,7932.75399
2013-04-25,9,9410.63
2013-04-25,10,3596.322
2013-04-25,11,8440.731
2013-04-25,12,4055.455
2013-04-25,13,3410.694994
2013-04-25,14,3764.964003
2013-04-25,15,4430.439012
2013-04-25,16,3421.44
2013-04-25,17,4650.703
2013-04-25,18,4066.643996
2013-04-25,19,3797.617
2013-04-25,20,0.0
2013-04-25,21,0.0
2013-04-25,22,0.0
2013-04-25,23,3898.736
2013-04-25,24,7968.92499
2013-04-25,25,2794.551
2013-04-25,26,3328.507002
2013-04-25,27,3982.549
2013-04-25,28,3962.632
2013-04-25,29,0.0
2013-04-25,30,2386.340995
2013-04-25,31,4400.181001
2013-04-25,32,1793.528004
2013-04-25,33,4145.102
2013-04-25,34,6201.307
2013-04-25,35,1730.64
2013-04-25,36,0.0
2013-04-25,37,6131.938
2013-04-25,38,4762.456
2013-04-25,39,8708.16
2013-04-25,40,4178.264
2013-04-25,41,2939.4739999999997
2013-04-25,42,0.0
2013-04-25,43,4253.761
2013-04-25,44,14097.76898
2013-04-25,45,10902.166998
2013-04-25,46,9947.003
2013-04-25,47,11393.177
2013-04-25,48,8542.633
2013-04-25,49,6872.673998
2013-04-25,50,8600.71101
2013-04-25,51,9839.129
2013-04-25,52,0.0
2013-04-25,53,0.0
2013-04-25,54,2710.604001
2013-04-26,1,6316.556
2013-04-26,2,6691.811000000001
2013-04-26,3,14969.081
2013-04-26,4,5368.4890000000005
2013-04-26,5,5840.83802
2013-04-26,6,7336.73002
2013-04-26,7,8639.850998
2013-04-26,8,10270.248
2013-04-26,9,7438.474999
2013-04-26,10,3160.618005
2013-04-26,11,8316.60098
2013-04-26,12,4271.404
2013-04-26,13,3600.045
2013-04-26,14,4300.338
2013-04-26,15,4012.66
2013-04-26,16,3781.92
2013-04-26,17,4164.293
2013-04-26,18,3827.6949959999997
2013-04-26,19,3624.267
2013-04-26,20,0.0
2013-04-26,21,0.0
2013-04-26,22,0.0
2013-04-26,23,4720.06
2013-04-26,24,9670.857
2013-04-26,25,5685.79902
2013-04-26,26,3140.523
2013-04-26,27,4758.666
2013-04-26,28,4140.509
2013-04-26,29,0.0
2013-04-26,30,2617.434003
2013-04-26,31,4820.119
2013-04-26,32,2083.027
2013-04-26,33,3918.22199
2013-04-26,34,7202.634
2013-04-26,35,2196.447
2013-04-26,36,0.0
2013-04-26,37,7073.81498
2013-04-26,38,5887.719999
2013-04-26,39,5774.086002
2013-04-26,40,3705.796
2013-04-26,41,3364.379
2013-04-26,42,0.0
2013-04-26,43,5597.145
2013-04-26,44,18063.70493
2013-04-26,45,14122.338
2013-04-26,46,12231.074999999999
2013-04-26,47,12660.710000000001
2013-04-26,48,9083.51498
2013-04-26,49,9951.47803
2013-04-26,50,9754.851
2013-04-26,51,12312.618
2013-04-26,52,0.0
2013-04-26,53,0.0
2013-04-26,54,3944.109
2013-04-27,1,5334.13899
2013-04-27,2,9318.497
2013-04-27,3,20492.98598
2013-04-27,4,8241.534998
2013-04-27,5,6774.71298
2013-04-27,6,11155.18902
2013-04-27,7,8107.58
2013-04-27,8,14351.75698
2013-04-27,9,12415.644
2013-04-27,10,4502.6759999999995
2013-04-27,11,11534.697
2013-04-27,12,5719.771998
2013-04-27,13,6683.175
2013-04-27,14,7565.328
2013-04-27,15,6291.89099
2013-04-27,16,6048.926
2013-04-27,17,7370.518
2013-04-27,18,6373.495
2013-04-27,19,7790.885
2013-04-27,20,0.0
2013-04-27,21,0.0
2013-04-27,22,0.0
2013-04-27,23,5205.477
2013-04-27,24,10868.1
2013-04-27,25,6426.166
2013-04-27,26,4430.83
2013-04-27,27,8024.55298
2013-04-27,28,6636.15101
2013-04-27,29,0.0
2013-04-27,30,3538.67499
2013-04-27,31,7891.185
2013-04-27,32,2506.657
2013-04-27,33,6661.12499
2013-04-27,34,8369.53699
2013-04-27,35,2621.416
2013-04-27,36,0.0
2013-04-27,37,8894.561
2013-04-27,38,9288.952008
2013-04-27,39,10765.035
2013-04-27,40,5458.45
2013-04-27,41,5266.326008
2013-04-27,42,0.0
2013-04-27,43,5976.871
2013-04-27,44,28625.561
2013-04-27,45,23927.63
2013-04-27,46,21398.532
2013-04-27,47,22133.764
2013-04-27,48,18443.92799
2013-04-27,49,13520.029
2013-04-27,50,15086.74699
2013-04-27,51,14308.598
2013-04-27,52,0.0
2013-04-27,53,0.0
2013-04-27,54,4317.079003
2013-04-28,1,2427.34
2013-04-28,2,10170.95897
2013-04-28,3,23514.342
2013-04-28,4,9402.518
2013-04-28,5,8157.4890000000005
2013-04-28,6,14593.587
2013-04-28,7,8744.952
2013-04-28,8,13586.782000000001
2013-04-28,9,14422.28698
2013-04-28,10,5459.47
2013-04-28,11,12441.968
2013-04-28,12,5286.910004
2013-04-28,13,4695.388001
2013-04-28,14,4739.20701
2013-04-28,15,4942.227
2013-04-28,16,7099.727
2013-04-28,17,6785.369
2013-04-28,18,6941.070009
2013-04-28,19,4804.64
2013-04-28,20,0.0
2013-04-28,21,0.0
2013-04-28,22,0.0
2013-04-28,23,5943.42598
2013-04-28,24,9285.81101
2013-04-28,25,3257.783
2013-04-28,26,4407.1280003
2013-04-28,27,9340.319
2013-04-28,28,7574.614
2013-04-28,29,0.0
2013-04-28,30,2840.831
2013-04-28,31,7897.622
2013-04-28,32,2719.138996
2013-04-28,33,6728.748
2013-04-28,34,7327.193
2013-04-28,35,2583.3
2013-04-28,36,0.0
2013-04-28,37,7989.99299
2013-04-28,38,10235.619999999999
2013-04-28,39,9663.481
2013-04-28,40,5436.068
2013-04-28,41,5743.452
2013-04-28,42,0.0
2013-04-28,43,4865.669
2013-04-28,44,31505.599
2013-04-28,45,29760.22798
2013-04-28,46,28002.619020000002
2013-04-28,47,29355.223
2013-04-28,48,25581.254
2013-04-28,49,15010.453
2013-04-28,50,16660.435980000002
2013-04-28,51,13549.657000000001
2013-04-28,52,0.0
2013-04-28,53,0.0
2013-04-28,54,6141.575
2013-04-29,1,4488.657
2013-04-29,2,6055.612004
2013-04-29,3,15297.256
2013-04-29,4,5450.742
2013-04-29,5,6769.500999999999
2013-04-29,6,7744.3910000000005
2013-04-29,7,8207.06
2013-04-29,8,8733.172996
2013-04-29,9,9025.76702
2013-04-29,10,4448.56699
2013-04-29,11,10738.606
2013-04-29,12,4239.110002
2013-04-29,13,4610.837008
2013-04-29,14,5142.451
2013-04-29,15,5935.582
2013-04-29,16,5364.929995
2013-04-29,17,6362.928
2013-04-29,18,5464.211004
2013-04-29,19,4685.719
2013-04-29,20,0.0
2013-04-29,21,0.0
2013-04-29,22,0.0
2013-04-29,23,5045.898
2013-04-29,24,8520.186
2013-04-29,25,3161.467
2013-04-29,26,2995.0789999999997
2013-04-29,27,5369.910001
2013-04-29,28,4948.735000000001
2013-04-29,29,0.0
2013-04-29,30,2247.643
2013-04-29,31,5638.161
2013-04-29,32,2340.318997
2013-04-29,33,5591.246995
2013-04-29,34,7207.996985
2013-04-29,35,2284.844
2013-04-29,36,0.0
2013-04-29,37,6883.911
2013-04-29,38,6246.764006
2013-04-29,39,15009.966999999999
2013-04-29,40,5419.091998
2013-04-29,41,3376.838
2013-04-29,42,0.0
2013-04-29,43,5716.173005
2013-04-29,44,15882.329
2013-04-29,45,14812.021999999999
2013-04-29,46,12502.17602
2013-04-29,47,13216.447
2013-04-29,48,11344.798
2013-04-29,49,8640.81899
2013-04-29,50,9826.174
2013-04-29,51,11593.795
2013-04-29,52,0.0
2013-04-29,53,0.0
2013-04-29,54,4207.983002
2013-04-30,1,5478.078
2013-04-30,2,6563.214
2013-04-30,3,13879.115
2013-04-30,4,5043.282
2013-04-30,5,6019.55
2013-04-30,6,7108.23599
2013-04-30,7,9143.926998
2013-04-30,8,8916.337
2013-04-30,9,9559.39002
2013-04-30,10,4229.602
2013-04-30,11,9670.22196
2013-04-30,12,4272.139
2013-04-30,13,4323.255
2013-04-30,14,5020.712995
2013-04-30,15,5210.447
2013-04-30,16,4761.574
2013-04-30,17,5508.904
2013-04-30,18,4492.239
2013-04-30,19,3796.739
2013-04-30,20,0.0
2013-04-30,21,0.0
2013-04-30,22,0.0
2013-04-30,23,5533.315
2013-04-30,24,8784.33798
2013-04-30,25,2920.942
2013-04-30,26,3147.42799
2013-04-30,27,4382.079
2013-04-30,28,4904.409003000001
2013-04-30,29,0.0
2013-04-30,30,3171.88
2013-04-30,31,5977.138
2013-04-30,32,2455.636004
2013-04-30,33,5200.123
2013-04-30,34,7195.476
2013-04-30,35,2090.926
2013-04-30,36,0.0
2013-04-30,37,6734.49399
2013-04-30,38,5158.25
2013-04-30,39,6538.2890019999995
2013-04-30,40,5286.6970010000005
2013-04-30,41,3540.409996
2013-04-30,42,0.0
2013-04-30,43,4446.650004
2013-04-30,44,16726.380004
2013-04-30,45,14728.921
2013-04-30,46,11561.229000000001
2013-04-30,47,13833.34897
2013-04-30,48,9724.839
2013-04-30,49,8771.421989999999
2013-04-30,50,9439.405999999999
2013-04-30,51,11088.33
2013-04-30,52,0.0
2013-04-30,53,0.0
2013-04-30,54,3847.147997
2013-05-01,1,2677.930005
2013-05-01,2,9600.022
2013-05-01,3,22222.21301
2013-05-01,4,9559.41
2013-05-01,5,8586.23
2013-05-01,6,12791.991
2013-05-01,7,9232.03698
2013-05-01,8,12411.908
2013-05-01,9,16111.060959999999
2013-05-01,10,5130.22199
2013-05-01,11,14593.871
2013-05-01,12,5936.358
2013-05-01,13,5466.068
2013-05-01,14,5231.5380000000005
2013-05-01,15,5845.44
2013-05-01,16,6816.430004
2013-05-01,17,7368.837
2013-05-01,18,6858.79599
2013-05-01,19,4884.27799
2013-05-01,20,0.0
2013-05-01,21,0.0
2013-05-01,22,0.0
2013-05-01,23,6440.366
2013-05-01,24,12852.15398
2013-05-01,25,4716.944
2013-05-01,26,7398.5
2013-05-01,27,9887.235
2013-05-01,28,10180.028
2013-05-01,29,0.0
2013-05-01,30,3117.544
2013-05-01,31,8338.31499
2013-05-01,32,2824.687
2013-05-01,33,6487.43799
2013-05-01,34,8949.831999999999
2013-05-01,35,2625.397
2013-05-01,36,0.0
2013-05-01,37,10501.407000000001
2013-05-01,38,11206.14
2013-05-01,39,10136.754
2013-05-01,40,5488.6449999999995
2013-05-01,41,6471.396
2013-05-01,42,0.0
2013-05-01,43,5344.219
2013-05-01,44,32403.07196
2013-05-01,45,28011.752
2013-05-01,46,29853.702
2013-05-01,47,28966.29302
2013-05-01,48,27249.476
2013-05-01,49,16621.989
2013-05-01,50,18441.18902
2013-05-01,51,18905.87
2013-05-01,52,0.0
2013-05-01,53,0.0
2013-05-01,54,3229.653
2013-05-02,1,5648.427
2013-05-02,2,6089.142
2013-05-02,3,15610.832996000001
2013-05-02,4,5222.494
2013-05-02,5,7610.607
2013-05-02,6,8449.977
2013-05-02,7,9622.655
2013-05-02,8,9795.176
2013-05-02,9,10833.282
2013-05-02,10,4199.274001
2013-05-02,11,14474.178039999999
2013-05-02,12,4933.386995
2013-05-02,13,4522.243
2013-05-02,14,4848.5
2013-05-02,15,5442.836
2013-05-02,16,5461.915
2013-05-02,17,6301.092
2013-05-02,18,5171.527
2013-05-02,19,4033.862
2013-05-02,20,0.0
2013-05-02,21,0.0
2013-05-02,22,0.0
2013-05-02,23,6013.795
2013-05-02,24,9012.958
2013-05-02,25,3323.522
2013-05-02,26,4214.02701
2013-05-02,27,5254.946
2013-05-02,28,5265.47
2013-05-02,29,0.0
2013-05-02,30,2973.687996
2013-05-02,31,5754.303
2013-05-02,32,2561.973
2013-05-02,33,5342.23
2013-05-02,34,7419.32901
2013-05-02,35,2560.149
2013-05-02,36,0.0
2013-05-02,37,9044.973
2013-05-02,38,6352.476
2013-05-02,39,11987.492999999999
2013-05-02,40,5030.534
2013-05-02,41,3562.8019999999997
2013-05-02,42,0.0
2013-05-02,43,5898.763
2013-05-02,44,16732.446
2013-05-02,45,15392.93598
2013-05-02,46,13198.356
2013-05-02,47,14342.475
2013-05-02,48,12205.485
2013-05-02,49,10384.093
2013-05-02,50,11419.395005
2013-05-02,51,11314.29903
2013-05-02,52,0.0
2013-05-02,53,0.0
2013-05-02,54,3875.137
2013-05-03,1,7051.153003
2013-05-03,2,7476.08197
2013-05-03,3,16108.714
2013-05-03,4,6939.241
2013-05-03,5,7021.188999999999
2013-05-03,6,9284.357
2013-05-03,7,10019.508
2013-05-03,8,10757.452
2013-05-03,9,9457.245
2013-05-03,10,4455.875995
2013-05-03,11,15064.001
2013-05-03,12,4547.499998
2013-05-03,13,4805.0380000000005
2013-05-03,14,4959.728003
2013-05-03,15,4916.298
2013-05-03,16,5355.042
2013-05-03,17,6104.652
2013-05-03,18,4255.2750049999995
2013-05-03,19,3725.752
2013-05-03,20,0.0
2013-05-03,21,0.0
2013-05-03,22,0.0
2013-05-03,23,4690.862
2013-05-03,24,11409.122010000001
2013-05-03,25,3944.754
2013-05-03,26,4021.1840003
2013-05-03,27,5175.04399
2013-05-03,28,4906.5
2013-05-03,29,0.0
2013-05-03,30,2583.413
2013-05-03,31,5438.241005
2013-05-03,32,2758.524
2013-05-03,33,5209.92
2013-05-03,34,8116.296
2013-05-03,35,2623.155
2013-05-03,36,0.0
2013-05-03,37,6984.92302
2013-05-03,38,6940.18
2013-05-03,39,16230.628
2013-05-03,40,4765.1320000000005
2013-05-03,41,3695.0660000000003
2013-05-03,42,0.0
2013-05-03,43,6808.962
2013-05-03,44,20307.881
2013-05-03,45,19072.97
2013-05-03,46,17032.732
2013-05-03,47,17221.651
2013-05-03,48,13062.141
2013-05-03,49,11084.36
2013-05-03,50,11039.172995
2013-05-03,51,13121.13304
2013-05-03,52,0.0
2013-05-03,53,0.0
2013-05-03,54,3743.200998
2013-05-04,1,5797.93698
2013-05-04,2,10284.752
2013-05-04,3,24003.4851
2013-05-04,4,9551.456997
2013-05-04,5,8751.038
2013-05-04,6,13355.593
2013-05-04,7,9580.931998
2013-05-04,8,15079.176
2013-05-04,9,15819.581
2013-05-04,10,7051.835019
2013-05-04,11,18527.08897
2013-05-04,12,6766.75701
2013-05-04,13,7323.358
2013-05-04,14,8201.189
2013-05-04,15,6568.992
2013-05-04,16,6856.654
2013-05-04,17,9092.378
2013-05-04,18,6945.206
2013-05-04,19,8046.025000000001
2013-05-04,20,0.0
2013-05-04,21,0.0
2013-05-04,22,0.0
2013-05-04,23,6626.322999999999
2013-05-04,24,11754.05497
2013-05-04,25,5608.39301
2013-05-04,26,5933.28199
2013-05-04,27,8364.474
2013-05-04,28,7491.591
2013-05-04,29,0.0
2013-05-04,30,3475.172
2013-05-04,31,8881.645
2013-05-04,32,3544.658
2013-05-04,33,7348.879
2013-05-04,34,10138.34098
2013-05-04,35,3128.571998
2013-05-04,36,0.0
2013-05-04,37,10485.742
2013-05-04,38,10428.646
2013-05-04,39,9559.791
2013-05-04,40,6804.385004
2013-05-04,41,6064.97599
2013-05-04,42,0.0
2013-05-04,43,6119.521
2013-05-04,44,32686.795000000002
2013-05-04,45,29293.942
2013-05-04,46,27034.565000000002
2013-05-04,47,23251.72898
2013-05-04,48,23589.30099
2013-05-04,49,15083.877994999999
2013-05-04,50,17868.68
2013-05-04,51,16751.989984
2013-05-04,52,0.0
2013-05-04,53,0.0
2013-05-04,54,5416.756
2013-05-05,1,2723.904
2013-05-05,2,10947.119
2013-05-05,3,24043.93699
2013-05-05,4,11256.16
2013-05-05,5,12311.566001000001
2013-05-05,6,16832.73496
2013-05-05,7,8612.383
2013-05-05,8,15070.978
2013-05-05,9,19561.944
2013-05-05,10,7210.569
2013-05-05,11,21617.08195
2013-05-05,12,6043.274
2013-05-05,13,5190.123
2013-05-05,14,5287.254
2013-05-05,15,6691.669
2013-05-05,16,8939.545
2013-05-05,17,9928.20698
2013-05-05,18,9007.193
2013-05-05,19,5358.697
2013-05-05,20,0.0
2013-05-05,21,0.0
2013-05-05,22,0.0
2013-05-05,23,5941.999
2013-05-05,24,12128.22598
2013-05-05,25,3385.116
2013-05-05,26,7972.131
2013-05-05,27,11729.545
2013-05-05,28,12867.60903
2013-05-05,29,0.0
2013-05-05,30,3794.325
2013-05-05,31,11805.403
2013-05-05,32,4188.169
2013-05-05,33,9333.251999999999
2013-05-05,34,9628.459
2013-05-05,35,2798.671
2013-05-05,36,0.0
2013-05-05,37,8851.653
2013-05-05,38,10757.784
2013-05-05,39,11844.098
2013-05-05,40,8030.001
2013-05-05,41,8620.748
2013-05-05,42,0.0
2013-05-05,43,7413.562
2013-05-05,44,35122.784
2013-05-05,45,32010.69598
2013-05-05,46,31346.505
2013-05-05,47,32893.53402
2013-05-05,48,29531.67
2013-05-05,49,16375.172
2013-05-05,50,18602.27999
2013-05-05,51,18664.6431
2013-05-05,52,0.0
2013-05-05,53,0.0
2013-05-05,54,7996.177
2013-05-06,1,5813.939
2013-05-06,2,7364.358004000001
2013-05-06,3,15881.762
2013-05-06,4,7076.915
2013-05-06,5,6976.631
2013-05-06,6,9454.107
2013-05-06,7,9556.124
2013-05-06,8,10479.259
2013-05-06,9,11105.09
2013-05-06,10,5726.23002
2013-05-06,11,13902.974
2013-05-06,12,6786.63901
2013-05-06,13,5433.859
2013-05-06,14,5785.644004
2013-05-06,15,5996.681
2013-05-06,16,5654.11
2013-05-06,17,6647.775
2013-05-06,18,5003.148
2013-05-06,19,4329.863
2013-05-06,20,0.0
2013-05-06,21,0.0
2013-05-06,22,0.0
2013-05-06,23,6518.876
2013-05-06,24,8676.895002
2013-05-06,25,2963.995
2013-05-06,26,3867.387
2013-05-06,27,6270.90101
2013-05-06,28,6147.791005
2013-05-06,29,0.0
2013-05-06,30,2558.885
2013-05-06,31,6053.75999
2013-05-06,32,3330.651
2013-05-06,33,5600.996999999999
2013-05-06,34,7362.13301
2013-05-06,35,2161.386999
2013-05-06,36,0.0
2013-05-06,37,7484.950996
2013-05-06,38,6173.789996
2013-05-06,39,8740.019999999999
2013-05-06,40,6326.616
2013-05-06,41,4490.532994
2013-05-06,42,0.0
2013-05-06,43,5894.312
2013-05-06,44,19113.395996
2013-05-06,45,17445.14298
2013-05-06,46,15344.217
2013-05-06,47,17019.731
2013-05-06,48,12665.817
2013-05-06,49,10469.407
2013-05-06,50,11147.548
2013-05-06,51,12678.50803
2013-05-06,52,0.0
2013-05-06,53,0.0
2013-05-06,54,4386.628
2013-05-07,1,5586.959
2013-05-07,2,6221.982
2013-05-07,3,13742.188
2013-05-07,4,5443.251004
2013-05-07,5,6437.383
2013-05-07,6,7538.852
2013-05-07,7,8530.977
2013-05-07,8,9120.61701
